,cl_id,condition_id_fold,young_modulus
74,22rv1,col_fold,0.9941252833700466
75,22rv1,col_fold,0.9941252833700466
76,22rv1,col_fold,0.9941252833700466
77,22rv1,col_fold,0.9941252833700466
78,22rv1,col_fold,0.9941252833700466
79,22rv1,col_fold,0.9941252833700466
80,22rv1,col_fold,0.9941252833700466
81,22rv1,fn_fold,1.1612477459968098
82,22rv1,fn_fold,1.1612477459968098
83,22rv1,fn_fold,1.1612477459968098
84,22rv1,fn_fold,1.1612477459968098
85,22rv1,fn_fold,1.1612477459968098
86,22rv1,fn_fold,1.1612477459968098
87,22rv1,fn_fold,1.1612477459968098
88,22rv1,fn_fold,1.1612477459968098
89,22rv1,fn_fold,1.1612477459968098
90,22rv1,fn_fold,1.1612477459968098
91,22rv1,fn_fold,1.1612477459968098
92,22rv1,fn_fold,1.1612477459968098
93,22rv1,fn_fold,1.1612477459968098
94,22rv1,fn_fold,1.1612477459968098
95,22rv1,fn_fold,1.1612477459968098
96,22rv1,fn_fold,1.1612477459968098
97,22rv1,fn_fold,1.1612477459968098
98,22rv1,fn_fold,1.1612477459968098
99,22rv1,fn_fold,1.1612477459968098
100,22rv1,fn_fold,1.1612477459968098
101,22rv1,fn_fold,1.1612477459968098
102,22rv1,fn_fold,1.1612477459968098
103,22rv1,fn_fold,1.1612477459968098
104,22rv1,fn_fold,1.1612477459968098
105,22rv1,fn_fold,1.1612477459968098
106,22rv1,fn_fold,1.1612477459968098
107,22rv1,fn_fold,1.1612477459968098
108,22rv1,fn_fold,1.1612477459968098
109,22rv1,fn_fold,1.1612477459968098
110,22rv1,fn_fold,1.1612477459968098
111,22rv1,fn_fold,1.1612477459968098
112,22rv1,fn_fold,1.1612477459968098
113,22rv1,fn_fold,1.1612477459968098
114,22rv1,fn_fold,1.1612477459968098
115,22rv1,fn_fold,1.1612477459968098
116,22rv1,fn_fold,1.1612477459968098
117,22rv1,fn_fold,1.1612477459968098
118,22rv1,fn_fold,1.1612477459968098
119,22rv1,fn_fold,1.1612477459968098
120,22rv1,fn_fold,1.1612477459968098
121,22rv1,fn_fold,1.1612477459968098
122,22rv1,fn_fold,1.1612477459968098
123,22rv1,fn_fold,1.1612477459968098
124,22rv1,fn_fold,1.1612477459968098
125,22rv1,fn_fold,1.1612477459968098
126,22rv1,fn_fold,1.1612477459968098
127,22rv1,fn_fold,1.1612477459968098
128,22rv1,fn_fold,1.1612477459968098
129,22rv1,fn_fold,1.1612477459968098
130,22rv1,fn_fold,1.1612477459968098
131,22rv1,fn_fold,1.1612477459968098
132,22rv1,fn_fold,1.1612477459968098
133,22rv1,fn_fold,1.1612477459968098
134,22rv1,fn_fold,1.1612477459968098
135,22rv1,fn_fold,1.1612477459968098
136,22rv1,fn_fold,1.1612477459968098
137,22rv1,fn_fold,1.1612477459968098
138,22rv1,fn_fold,1.1612477459968098
139,22rv1,fn_fold,1.1612477459968098
140,22rv1,fn_fold,1.1612477459968098
141,22rv1,fn_fold,1.1612477459968098
142,22rv1,fn_fold,1.1612477459968098
143,22rv1,fn_fold,1.1612477459968098
144,22rv1,fn_fold,1.1612477459968098
145,22rv1,fn_fold,1.1612477459968098
146,22rv1,fn_fold,1.1612477459968098
147,22rv1,fn_fold,1.1612477459968098
148,22rv1,fn_fold,1.1612477459968098
149,22rv1,fn_fold,1.1612477459968098
150,22rv1,fn_fold,1.1612477459968098
151,22rv1,fn_fold,1.1612477459968098
152,22rv1,fn_fold,1.1612477459968098
153,22rv1,fn_fold,1.1612477459968098
154,22rv1,fn_fold,1.1612477459968098
155,22rv1,fn_fold,1.1612477459968098
156,22rv1,fn_fold,1.1612477459968098
157,22rv1,fn_fold,1.1612477459968098
158,22rv1,fn_fold,1.1612477459968098
159,22rv1,fn_fold,1.1612477459968098
160,22rv1,fn_fold,1.1612477459968098
161,22rv1,fn_fold,1.1612477459968098
162,22rv1,hyal_fold,0.942140759409603
163,22rv1,hyal_fold,0.942140759409603
164,22rv1,hyal_fold,0.942140759409603
165,22rv1,hyal_fold,0.942140759409603
166,22rv1,hyal_fold,0.942140759409603
167,22rv1,hyal_fold,0.942140759409603
168,22rv1,hyal_fold,0.942140759409603
169,22rv1,hyal_fold,0.942140759409603
170,22rv1,hyal_fold,0.942140759409603
171,22rv1,hyal_fold,0.942140759409603
172,22rv1,hyal_fold,0.942140759409603
173,22rv1,hyal_fold,0.942140759409603
174,22rv1,hyal_fold,0.942140759409603
175,22rv1,hyal_fold,0.942140759409603
176,22rv1,hyal_fold,0.942140759409603
177,22rv1,hyal_fold,0.942140759409603
178,22rv1,hyal_fold,0.942140759409603
179,22rv1,hyal_fold,0.942140759409603
180,22rv1,hyal_fold,0.942140759409603
181,22rv1,hyal_fold,0.942140759409603
182,22rv1,hyal_fold,0.942140759409603
183,22rv1,hyal_fold,0.942140759409603
184,22rv1,hyal_fold,0.942140759409603
185,22rv1,hyal_fold,0.942140759409603
186,22rv1,hyal_fold,0.942140759409603
187,22rv1,hyal_fold,0.942140759409603
188,22rv1,hyal_fold,0.942140759409603
189,22rv1,hyal_fold,0.942140759409603
190,22rv1,hyal_fold,0.942140759409603
191,22rv1,hyal_fold,0.942140759409603
192,22rv1,hyal_fold,0.942140759409603
193,22rv1,hyal_fold,0.942140759409603
194,22rv1,hyal_fold,0.942140759409603
195,22rv1,hyal_fold,0.942140759409603
196,22rv1,hyal_fold,0.942140759409603
197,22rv1,hyal_fold,0.942140759409603
198,22rv1,hyal_fold,0.942140759409603
199,22rv1,hyal_fold,0.942140759409603
200,22rv1,hyal_fold,0.942140759409603
201,22rv1,hyal_fold,0.942140759409603
202,22rv1,hyal_fold,0.942140759409603
203,22rv1,hyal_fold,0.942140759409603
204,22rv1,hyal_fold,0.942140759409603
205,22rv1,hyal_fold,0.942140759409603
206,22rv1,hyal_fold,0.942140759409603
207,22rv1,hyal_fold,0.942140759409603
208,22rv1,hyal_fold,0.942140759409603
209,22rv1,hyal_fold,0.942140759409603
210,22rv1,hyal_fold,0.942140759409603
211,22rv1,hyal_fold,0.942140759409603
212,22rv1,hyal_fold,0.942140759409603
213,22rv1,hyal_fold,0.942140759409603
214,22rv1,hyal_fold,0.942140759409603
215,22rv1,hyal_fold,0.942140759409603
216,22rv1,hyal_fold,0.942140759409603
217,22rv1,hyal_fold,0.942140759409603
218,22rv1,hyal_fold,0.942140759409603
219,22rv1,hyal_fold,0.942140759409603
220,22rv1,hyal_fold,0.942140759409603
221,22rv1,hyal_fold,0.942140759409603
222,22rv1,hyal_fold,0.942140759409603
223,22rv1,hyal_fold,0.942140759409603
224,22rv1,hyal_fold,0.942140759409603
225,22rv1,hyal_fold,0.942140759409603
226,22rv1,hyal_fold,0.942140759409603
227,22rv1,hyal_fold,0.942140759409603
228,22rv1,hyal_fold,0.942140759409603
229,22rv1,hyal_fold,0.942140759409603
230,22rv1,hyal_fold,0.942140759409603
231,22rv1,hyal_fold,0.942140759409603
232,22rv1,hyal_fold,0.942140759409603
233,22rv1,hyal_fold,0.942140759409603
234,22rv1,hyal_fold,0.942140759409603
235,22rv1,hyal_fold,0.942140759409603
236,22rv1,hyal_fold,0.942140759409603
237,22rv1,hyal_fold,0.942140759409603
238,22rv1,hyal_fold,0.942140759409603
239,22rv1,hyal_fold,0.942140759409603
240,22rv1,hyal_fold,0.942140759409603
241,22rv1,hyal_fold,0.942140759409603
242,22rv1,hyal_fold,0.942140759409603
243,22rv1,glass_fold,1.3848485912159771
244,22rv1,glass_fold,1.3848485912159771
245,22rv1,glass_fold,1.3848485912159771
246,22rv1,glass_fold,1.3848485912159771
247,22rv1,glass_fold,1.3848485912159771
248,22rv1,glass_fold,1.3848485912159771
249,22rv1,glass_fold,1.3848485912159771
250,22rv1,glass_fold,1.3848485912159771
251,22rv1,glass_fold,1.3848485912159771
252,22rv1,glass_fold,1.3848485912159771
253,22rv1,glass_fold,1.3848485912159771
254,22rv1,glass_fold,1.3848485912159771
255,22rv1,glass_fold,1.3848485912159771
256,22rv1,glass_fold,1.3848485912159771
257,22rv1,glass_fold,1.3848485912159771
258,22rv1,glass_fold,1.3848485912159771
259,22rv1,glass_fold,1.3848485912159771
260,22rv1,glass_fold,1.3848485912159771
261,22rv1,glass_fold,1.3848485912159771
262,22rv1,glass_fold,1.3848485912159771
263,22rv1,glass_fold,1.3848485912159771
264,22rv1,glass_fold,1.3848485912159771
265,22rv1,glass_fold,1.3848485912159771
266,22rv1,glass_fold,1.3848485912159771
267,22rv1,glass_fold,1.3848485912159771
268,22rv1,glass_fold,1.3848485912159771
269,22rv1,glass_fold,1.3848485912159771
270,22rv1,glass_fold,1.3848485912159771
271,22rv1,glass_fold,1.3848485912159771
272,22rv1,glass_fold,1.3848485912159771
273,22rv1,glass_fold,1.3848485912159771
274,22rv1,glass_fold,1.3848485912159771
275,22rv1,glass_fold,1.3848485912159771
276,22rv1,glass_fold,1.3848485912159771
277,22rv1,glass_fold,1.3848485912159771
278,22rv1,glass_fold,1.3848485912159771
279,22rv1,glass_fold,1.3848485912159771
280,22rv1,glass_fold,1.3848485912159771
281,22rv1,glass_fold,1.3848485912159771
282,22rv1,glass_fold,1.3848485912159771
283,22rv1,glass_fold,1.3848485912159771
284,22rv1,glass_fold,1.3848485912159771
285,22rv1,glass_fold,1.3848485912159771
286,22rv1,glass_fold,1.3848485912159771
287,22rv1,glass_fold,1.3848485912159771
288,22rv1,glass_fold,1.3848485912159771
289,22rv1,glass_fold,1.3848485912159771
290,22rv1,glass_fold,1.3848485912159771
291,22rv1,glass_fold,1.3848485912159771
292,22rv1,glass_fold,1.3848485912159771
293,22rv1,glass_fold,1.3848485912159771
294,22rv1,glass_fold,1.3848485912159771
295,22rv1,glass_fold,1.3848485912159771
296,22rv1,glass_fold,1.3848485912159771
297,22rv1,glass_fold,1.3848485912159771
298,22rv1,glass_fold,1.3848485912159771
299,22rv1,glass_fold,1.3848485912159771
300,22rv1,glass_fold,1.3848485912159771
301,22rv1,glass_fold,1.3848485912159771
302,22rv1,glass_fold,1.3848485912159771
303,22rv1,glass_fold,1.3848485912159771
304,22rv1,glass_fold,1.3848485912159771
305,22rv1,glass_fold,1.3848485912159771
306,22rv1,glass_fold,1.3848485912159771
307,22rv1,glass_fold,1.3848485912159771
308,22rv1,glass_fold,1.3848485912159771
309,22rv1,glass_fold,1.3848485912159771
310,22rv1,glass_fold,1.3848485912159771
311,22rv1,glass_fold,1.3848485912159771
312,22rv1,glass_fold,1.3848485912159771
313,22rv1,glass_fold,1.3848485912159771
314,22rv1,glass_fold,1.3848485912159771
315,22rv1,glass_fold,1.3848485912159771
316,22rv1,glass_fold,1.3848485912159771
317,22rv1,glass_fold,1.3848485912159771
318,22rv1,glass_fold,1.3848485912159771
319,22rv1,glass_fold,1.3848485912159771
320,22rv1,glass_fold,1.3848485912159771
321,22rv1,glass_fold,1.3848485912159771
322,22rv1,glass_fold,1.3848485912159771
323,22rv1,glass_fold,1.3848485912159771
324,22rv1,hafn_fold,1.1804387167494104
325,22rv1,hafn_fold,1.1804387167494104
326,22rv1,hafn_fold,1.1804387167494104
327,22rv1,hafn_fold,1.1804387167494104
328,22rv1,hafn_fold,1.1804387167494104
329,22rv1,hafn_fold,1.1804387167494104
330,22rv1,hafn_fold,1.1804387167494104
331,22rv1,hafn_fold,1.1804387167494104
332,22rv1,hafn_fold,1.1804387167494104
333,22rv1,hafn_fold,1.1804387167494104
334,22rv1,hafn_fold,1.1804387167494104
335,22rv1,hafn_fold,1.1804387167494104
336,22rv1,hafn_fold,1.1804387167494104
337,22rv1,hafn_fold,1.1804387167494104
338,22rv1,hafn_fold,1.1804387167494104
339,22rv1,hafn_fold,1.1804387167494104
340,22rv1,hafn_fold,1.1804387167494104
341,22rv1,hafn_fold,1.1804387167494104
342,22rv1,hafn_fold,1.1804387167494104
343,22rv1,hafn_fold,1.1804387167494104
344,22rv1,hafn_fold,1.1804387167494104
345,22rv1,hafn_fold,1.1804387167494104
346,22rv1,hafn_fold,1.1804387167494104
347,22rv1,hafn_fold,1.1804387167494104
348,22rv1,hafn_fold,1.1804387167494104
349,22rv1,hafn_fold,1.1804387167494104
350,22rv1,hafn_fold,1.1804387167494104
351,22rv1,hafn_fold,1.1804387167494104
352,22rv1,hafn_fold,1.1804387167494104
353,22rv1,hafn_fold,1.1804387167494104
354,22rv1,hafn_fold,1.1804387167494104
355,22rv1,hafn_fold,1.1804387167494104
356,22rv1,hafn_fold,1.1804387167494104
357,22rv1,hafn_fold,1.1804387167494104
358,22rv1,hafn_fold,1.1804387167494104
359,22rv1,hafn_fold,1.1804387167494104
360,22rv1,hafn_fold,1.1804387167494104
361,22rv1,hafn_fold,1.1804387167494104
362,22rv1,hafn_fold,1.1804387167494104
363,22rv1,hafn_fold,1.1804387167494104
364,22rv1,hafn_fold,1.1804387167494104
365,22rv1,hafn_fold,1.1804387167494104
366,22rv1,hafn_fold,1.1804387167494104
367,22rv1,hafn_fold,1.1804387167494104
368,22rv1,hafn_fold,1.1804387167494104
369,22rv1,hafn_fold,1.1804387167494104
370,22rv1,hafn_fold,1.1804387167494104
371,22rv1,hafn_fold,1.1804387167494104
372,22rv1,hafn_fold,1.1804387167494104
373,22rv1,hafn_fold,1.1804387167494104
374,22rv1,hafn_fold,1.1804387167494104
375,22rv1,hafn_fold,1.1804387167494104
376,22rv1,hafn_fold,1.1804387167494104
377,22rv1,hafn_fold,1.1804387167494104
378,22rv1,hafn_fold,1.1804387167494104
379,22rv1,hafn_fold,1.1804387167494104
380,22rv1,hafn_fold,1.1804387167494104
381,22rv1,hafn_fold,1.1804387167494104
382,22rv1,hafn_fold,1.1804387167494104
383,22rv1,hafn_fold,1.1804387167494104
384,22rv1,hafn_fold,1.1804387167494104
385,22rv1,hafn_fold,1.1804387167494104
386,22rv1,hafn_fold,1.1804387167494104
387,22rv1,hafn_fold,1.1804387167494104
388,22rv1,hafn_fold,1.1804387167494104
389,22rv1,hafn_fold,1.1804387167494104
390,22rv1,hafn_fold,1.1804387167494104
391,22rv1,hafn_fold,1.1804387167494104
392,22rv1,hafn_fold,1.1804387167494104
393,22rv1,hafn_fold,1.1804387167494104
394,22rv1,hafn_fold,1.1804387167494104
395,22rv1,hafn_fold,1.1804387167494104
396,22rv1,hafn_fold,1.1804387167494104
397,22rv1,hafn_fold,1.1804387167494104
398,22rv1,hafn_fold,1.1804387167494104
399,22rv1,hafn_fold,1.1804387167494104
400,22rv1,hafn_fold,1.1804387167494104
401,22rv1,hafn_fold,1.1804387167494104
402,22rv1,hafn_fold,1.1804387167494104
403,22rv1,hafn_fold,1.1804387167494104
404,22rv1,hafn_fold,1.1804387167494104
405,22rv1,hacol_fold,0.9427933306138552
406,22rv1,hacol_fold,0.9427933306138552
407,22rv1,hacol_fold,0.9427933306138552
408,22rv1,hacol_fold,0.9427933306138552
409,22rv1,hacol_fold,0.9427933306138552
410,22rv1,hacol_fold,0.9427933306138552
411,22rv1,hacol_fold,0.9427933306138552
412,22rv1,hacol_fold,0.9427933306138552
413,22rv1,hacol_fold,0.9427933306138552
414,22rv1,hacol_fold,0.9427933306138552
415,22rv1,hacol_fold,0.9427933306138552
416,22rv1,hacol_fold,0.9427933306138552
417,22rv1,hacol_fold,0.9427933306138552
418,22rv1,hacol_fold,0.9427933306138552
419,22rv1,hacol_fold,0.9427933306138552
420,22rv1,hacol_fold,0.9427933306138552
421,22rv1,hacol_fold,0.9427933306138552
422,22rv1,hacol_fold,0.9427933306138552
423,22rv1,hacol_fold,0.9427933306138552
424,22rv1,hacol_fold,0.9427933306138552
425,22rv1,hacol_fold,0.9427933306138552
426,22rv1,hacol_fold,0.9427933306138552
427,22rv1,hacol_fold,0.9427933306138552
428,22rv1,hacol_fold,0.9427933306138552
429,22rv1,hacol_fold,0.9427933306138552
430,22rv1,hacol_fold,0.9427933306138552
431,22rv1,hacol_fold,0.9427933306138552
432,22rv1,hacol_fold,0.9427933306138552
433,22rv1,hacol_fold,0.9427933306138552
434,22rv1,hacol_fold,0.9427933306138552
435,22rv1,hacol_fold,0.9427933306138552
436,22rv1,hacol_fold,0.9427933306138552
437,22rv1,hacol_fold,0.9427933306138552
438,22rv1,hacol_fold,0.9427933306138552
439,22rv1,hacol_fold,0.9427933306138552
440,22rv1,hacol_fold,0.9427933306138552
441,22rv1,hacol_fold,0.9427933306138552
442,22rv1,hacol_fold,0.9427933306138552
443,22rv1,hacol_fold,0.9427933306138552
444,22rv1,hacol_fold,0.9427933306138552
445,22rv1,hacol_fold,0.9427933306138552
446,22rv1,hacol_fold,0.9427933306138552
447,22rv1,hacol_fold,0.9427933306138552
448,22rv1,hacol_fold,0.9427933306138552
449,22rv1,hacol_fold,0.9427933306138552
450,22rv1,hacol_fold,0.9427933306138552
451,22rv1,hacol_fold,0.9427933306138552
452,22rv1,hacol_fold,0.9427933306138552
453,22rv1,hacol_fold,0.9427933306138552
454,22rv1,hacol_fold,0.9427933306138552
455,22rv1,hacol_fold,0.9427933306138552
456,22rv1,hacol_fold,0.9427933306138552
457,22rv1,hacol_fold,0.9427933306138552
458,22rv1,hacol_fold,0.9427933306138552
459,22rv1,hacol_fold,0.9427933306138552
460,22rv1,hacol_fold,0.9427933306138552
461,22rv1,hacol_fold,0.9427933306138552
462,22rv1,hacol_fold,0.9427933306138552
463,22rv1,hacol_fold,0.9427933306138552
464,22rv1,hacol_fold,0.9427933306138552
465,22rv1,hacol_fold,0.9427933306138552
466,22rv1,hacol_fold,0.9427933306138552
467,22rv1,hacol_fold,0.9427933306138552
468,22rv1,hacol_fold,0.9427933306138552
469,22rv1,hacol_fold,0.9427933306138552
470,22rv1,hacol_fold,0.9427933306138552
471,22rv1,hacol_fold,0.9427933306138552
472,22rv1,hacol_fold,0.9427933306138552
473,22rv1,hacol_fold,0.9427933306138552
474,22rv1,hacol_fold,0.9427933306138552
475,22rv1,hacol_fold,0.9427933306138552
476,22rv1,hacol_fold,0.9427933306138552
477,22rv1,hacol_fold,0.9427933306138552
478,22rv1,hacol_fold,0.9427933306138552
479,22rv1,hacol_fold,0.9427933306138552
480,22rv1,hacol_fold,0.9427933306138552
481,22rv1,hacol_fold,0.9427933306138552
482,22rv1,hacol_fold,0.9427933306138552
483,22rv1,hacol_fold,0.9427933306138552
484,22rv1,hacol_fold,0.9427933306138552
485,22rv1,hacol_fold,0.9427933306138552
486,a375,col_fold,1.1852381984861489
487,a375,col_fold,1.1852381984861489
488,a375,col_fold,1.1852381984861489
489,a375,col_fold,1.1852381984861489
490,a375,col_fold,1.1852381984861489
491,a375,col_fold,1.1852381984861489
492,a375,col_fold,1.1852381984861489
493,a375,col_fold,1.1852381984861489
494,a375,col_fold,1.1852381984861489
495,a375,col_fold,1.1852381984861489
496,a375,col_fold,1.1852381984861489
497,a375,col_fold,1.1852381984861489
498,a375,col_fold,1.1852381984861489
499,a375,col_fold,1.1852381984861489
500,a375,col_fold,1.1852381984861489
501,a375,col_fold,1.1852381984861489
502,a375,col_fold,1.1852381984861489
503,a375,col_fold,1.1852381984861489
504,a375,col_fold,1.1852381984861489
505,a375,col_fold,1.1852381984861489
506,a375,col_fold,1.1852381984861489
507,a375,col_fold,1.1852381984861489
508,a375,col_fold,1.1852381984861489
509,a375,col_fold,1.1852381984861489
510,a375,col_fold,1.1852381984861489
511,a375,col_fold,1.1852381984861489
512,a375,col_fold,1.1852381984861489
513,a375,col_fold,1.1852381984861489
514,a375,col_fold,1.1852381984861489
515,a375,col_fold,1.1852381984861489
516,a375,col_fold,1.1852381984861489
517,a375,col_fold,1.1852381984861489
518,a375,col_fold,1.1852381984861489
519,a375,col_fold,1.1852381984861489
520,a375,col_fold,1.1852381984861489
521,a375,col_fold,1.1852381984861489
522,a375,col_fold,1.1852381984861489
523,a375,col_fold,1.1852381984861489
524,a375,col_fold,1.1852381984861489
525,a375,col_fold,1.1852381984861489
526,a375,col_fold,1.1852381984861489
527,a375,col_fold,1.1852381984861489
528,a375,col_fold,1.1852381984861489
529,a375,col_fold,1.1852381984861489
530,a375,col_fold,1.1852381984861489
531,a375,col_fold,1.1852381984861489
532,a375,col_fold,1.1852381984861489
533,a375,col_fold,1.1852381984861489
534,a375,col_fold,1.1852381984861489
535,a375,col_fold,1.1852381984861489
536,a375,col_fold,1.1852381984861489
537,a375,col_fold,1.1852381984861489
538,a375,col_fold,1.1852381984861489
539,a375,col_fold,1.1852381984861489
540,a375,col_fold,1.1852381984861489
541,a375,col_fold,1.1852381984861489
542,a375,col_fold,1.1852381984861489
543,a375,col_fold,1.1852381984861489
544,a375,col_fold,1.1852381984861489
545,a375,col_fold,1.1852381984861489
546,a375,col_fold,1.1852381984861489
547,a375,col_fold,1.1852381984861489
548,a375,col_fold,1.1852381984861489
549,a375,col_fold,1.1852381984861489
550,a375,col_fold,1.1852381984861489
551,a375,col_fold,1.1852381984861489
552,a375,col_fold,1.1852381984861489
553,a375,col_fold,1.1852381984861489
554,a375,col_fold,1.1852381984861489
555,a375,col_fold,1.1852381984861489
556,a375,col_fold,1.1852381984861489
557,a375,col_fold,1.1852381984861489
558,a375,col_fold,1.1852381984861489
559,a375,col_fold,1.1852381984861489
560,a375,col_fold,1.1852381984861489
561,a375,col_fold,1.1852381984861489
562,a375,col_fold,1.1852381984861489
563,a375,col_fold,1.1852381984861489
564,a375,col_fold,1.1852381984861489
565,a375,col_fold,1.1852381984861489
566,a375,col_fold,1.1852381984861489
567,a375,col_fold,1.1852381984861489
568,a375,col_fold,1.1852381984861489
569,a375,col_fold,1.1852381984861489
570,a375,col_fold,1.1852381984861489
571,a375,col_fold,1.1852381984861489
572,a375,col_fold,1.1852381984861489
573,a375,col_fold,1.1852381984861489
574,a375,col_fold,1.1852381984861489
575,a375,col_fold,1.1852381984861489
576,a375,col_fold,1.1852381984861489
577,a375,col_fold,1.1852381984861489
578,a375,col_fold,1.1852381984861489
579,a375,col_fold,1.1852381984861489
580,a375,col_fold,1.1852381984861489
581,a375,col_fold,1.1852381984861489
582,a375,col_fold,1.1852381984861489
583,a375,col_fold,1.1852381984861489
584,a375,col_fold,1.1852381984861489
585,a375,col_fold,1.1852381984861489
586,a375,fn_fold,1.029073034555683
587,a375,fn_fold,1.029073034555683
588,a375,fn_fold,1.029073034555683
589,a375,fn_fold,1.029073034555683
590,a375,fn_fold,1.029073034555683
591,a375,fn_fold,1.029073034555683
592,a375,fn_fold,1.029073034555683
593,a375,fn_fold,1.029073034555683
594,a375,fn_fold,1.029073034555683
595,a375,fn_fold,1.029073034555683
596,a375,fn_fold,1.029073034555683
597,a375,fn_fold,1.029073034555683
598,a375,fn_fold,1.029073034555683
599,a375,fn_fold,1.029073034555683
600,a375,fn_fold,1.029073034555683
601,a375,fn_fold,1.029073034555683
602,a375,fn_fold,1.029073034555683
603,a375,fn_fold,1.029073034555683
604,a375,fn_fold,1.029073034555683
605,a375,fn_fold,1.029073034555683
606,a375,fn_fold,1.029073034555683
607,a375,fn_fold,1.029073034555683
608,a375,fn_fold,1.029073034555683
609,a375,fn_fold,1.029073034555683
610,a375,fn_fold,1.029073034555683
611,a375,fn_fold,1.029073034555683
612,a375,fn_fold,1.029073034555683
613,a375,fn_fold,1.029073034555683
614,a375,fn_fold,1.029073034555683
615,a375,fn_fold,1.029073034555683
616,a375,fn_fold,1.029073034555683
617,a375,fn_fold,1.029073034555683
618,a375,fn_fold,1.029073034555683
619,a375,fn_fold,1.029073034555683
620,a375,fn_fold,1.029073034555683
621,a375,fn_fold,1.029073034555683
622,a375,fn_fold,1.029073034555683
623,a375,fn_fold,1.029073034555683
624,a375,fn_fold,1.029073034555683
625,a375,fn_fold,1.029073034555683
626,a375,fn_fold,1.029073034555683
627,a375,fn_fold,1.029073034555683
628,a375,fn_fold,1.029073034555683
629,a375,fn_fold,1.029073034555683
630,a375,fn_fold,1.029073034555683
631,a375,fn_fold,1.029073034555683
632,a375,fn_fold,1.029073034555683
633,a375,fn_fold,1.029073034555683
634,a375,fn_fold,1.029073034555683
635,a375,fn_fold,1.029073034555683
636,a375,fn_fold,1.029073034555683
637,a375,fn_fold,1.029073034555683
638,a375,fn_fold,1.029073034555683
639,a375,fn_fold,1.029073034555683
640,a375,fn_fold,1.029073034555683
641,a375,fn_fold,1.029073034555683
642,a375,fn_fold,1.029073034555683
643,a375,fn_fold,1.029073034555683
644,a375,fn_fold,1.029073034555683
645,a375,fn_fold,1.029073034555683
646,a375,fn_fold,1.029073034555683
647,a375,fn_fold,1.029073034555683
648,a375,fn_fold,1.029073034555683
649,a375,fn_fold,1.029073034555683
650,a375,fn_fold,1.029073034555683
651,a375,fn_fold,1.029073034555683
652,a375,fn_fold,1.029073034555683
